subject,fold,component,heldout_correlation,train_singular_value,fold_empirical_p
5,1,20,0.02764385507305126,0.37408845383405437,0.31683168316831684
5,2,1,0.7460943333753743,0.769051372279798,0.009900990099009901
5,2,2,0.5972330980818058,0.6817678803391375,0.009900990099009901
5,2,3,0.5453298093466056,0.6537763069389745,0.009900990099009901
5,2,4,0.470874956601327,0.6098679888163828,0.009900990099009901
5,2,5,0.4499221391591291,0.5808077217502061,0.009900990099009901
5,2,6,0.2597234662768339,0.5475045966715307,0.009900990099009901
5,2,7,0.2828424741242994,0.5228604633882079,0.009900990099009901
5,2,8,0.3190325319350367,0.5092395817570443,0.009900990099009901
5,2,9,0.20426173393104846,0.4667271218919493,0.009900990099009901
5,2,10,0.18700216894729427,0.4634264983464707,0.009900990099009901
5,2,11,0.19091638947959932,0.4485182154720571,0.009900990099009901
5,2,12,0.054791978636857086,0.43977945240597255,0.15841584158415842
5,2,13,0.14719894594761504,0.4301020244889027,0.009900990099009901
5,2,14,0.1893042430510503,0.4235771434596924,0.009900990099009901
5,2,15,0.1447380609923819,0.41595816475055225,0.009900990099009901
5,2,16,0.11898398092957123,0.4094037630292261,0.009900990099009901
5,2,17,0.023181214818539443,0.3955318070061137,0.33663366336633666
5,2,18,0.10605193213354314,0.38976210284540136,0.019801980198019802
5,2,19,0.028203979318997055,0.3819180800358508,0.22772277227722773
5,2,20,0.036416684784826125,0.3682546376578862,0.24752475247524752
5,3,1,0.6976373185304879,0.7826589832981083,0.009900990099009901
5,3,2,0.5937164810089923,0.6911608112243718,0.009900990099009901
5,3,3,0.5542567644150952,0.6553100733123931,0.009900990099009901
5,3,4,0.49506254944312905,0.6156612763379816,0.009900990099009901
5,3,5,0.4296212371327116,0.5967565132750858,0.009900990099009901
5,3,6,0.24346782262427452,0.5387887511798203,0.009900990099009901
5,3,7,0.37926882265827105,0.530087226375066,0.009900990099009901
5,3,8,0.2925378712352138,0.5103640343706779,0.009900990099009901
5,3,9,0.11321717045278948,0.4825160746530039,0.009900990099009901
5,3,10,0.15253982706141028,0.45808679610538416,0.009900990099009901
5,3,11,0.20127684954537156,0.4515767662923497,0.009900990099009901
5,3,12,0.11197829259095628,0.4398004465869163,0.0297029702970297
5,3,13,0.21506384485456265,0.43210429143261236,0.009900990099009901
5,3,14,0.10227405856285017,0.4213727054065127,0.0297029702970297
5,3,15,0.013658252167134786,0.41215098132242256,0.4158415841584158
5,3,16,0.059820729923202864,0.40351403903092364,0.0891089108910891
5,3,17,0.03633372663191017,0.38792783586383794,0.21782178217821782
5,3,18,-0.05267217265725492,0.38612465487677156,0.7524752475247525
5,3,19,0.14654779156599673,0.37810199563087354,0.009900990099009901
5,3,20,0.05003115641857553,0.37052874064985614,0.1782178217821782
5,4,1,0.6922857401818605,0.7849701114176132,0.009900990099009901
5,4,2,0.5583048314526281,0.6937489220636897,0.009900990099009901
5,4,3,0.49013993135611206,0.6645738687472459,0.009900990099009901
5,4,4,0.534827261463556,0.6137900772374533,0.009900990099009901
5,4,5,0.453094063983867,0.5864055931770951,0.009900990099009901
5,4,6,0.29313863468992396,0.5489172731215834,0.009900990099009901
5,4,7,0.29419808254466917,0.5250604021022115,0.009900990099009901
5,4,8,0.2905683409238766,0.5016210636299364,0.009900990099009901
5,4,9,0.14353570104084742,0.48261101748361407,0.009900990099009901
5,4,10,0.1866253609533798,0.4708666962294369,0.009900990099009901
5,4,11,0.13219622101836964,0.45830575969176107,0.009900990099009901
5,4,12,0.19281270494259145,0.44893071483167757,0.009900990099009901
5,4,13,0.14588524114839638,0.4391202779458828,0.019801980198019802
5,4,14,0.1074425796457849,0.42692022039474936,0.039603960396039604
5,4,15,0.13397546320744275,0.42041512333356784,0.009900990099009901
5,4,16,0.09043594099633911,0.40391964885535986,0.0297029702970297
5,4,17,0.07092618388787335,0.39266480828349626,0.1188118811881188
5,4,18,0.08624285879308995,0.38924378246108826,0.06930693069306931
5,4,19,0.09408480184018116,0.37925018407564165,0.039603960396039604
5,4,20,-0.01320756811878513,0.3721168076601821,0.6039603960396039
5,5,1,0.7008609504899742,0.7826824346810376,0.009900990099009901
5,5,2,0.5523097120204105,0.6989366337575823,0.009900990099009901
5,5,3,0.5209447064579816,0.6664601660232372,0.009900990099009901
5,5,4,0.422932881266234,0.6388607652497359,0.009900990099009901
5,5,5,0.4251068594967662,0.5871843954664661,0.009900990099009901
5,5,6,0.36160066296851967,0.5431812040104081,0.009900990099009901
5,5,7,0.2955481224438778,0.5283884870036274,0.009900990099009901
5,5,8,0.31177093134072287,0.50192120886709,0.009900990099009901
5,5,9,0.1698934117256208,0.47552101115213447,0.009900990099009901
5,5,10,0.0809375728688603,0.4676290341790384,0.0594059405940594
5,5,11,0.1501622202619304,0.4566404576237007,0.019801980198019802
5,5,12,0.15187480915180787,0.4468979817696427,0.009900990099009901
5,5,13,0.14961116062677624,0.4360253167247045,0.009900990099009901
5,5,14,0.09386721140439215,0.42607301046359586,0.019801980198019802
5,5,15,0.09184151326154437,0.4116124819816234,0.0297029702970297
5,5,16,0.026285142861668224,0.4077020997712592,0.31683168316831684
5,5,17,0.021437827940700836,0.39925915262145045,0.27722772277227725
5,5,18,0.05161342765605313,0.39443419556500603,0.21782178217821782
5,5,19,0.015492503617519384,0.38297218650444786,0.39603960396039606
5,5,20,0.047472951880645244,0.37233609502259174,0.2376237623762376
